subscribe_b,-967
subscribe_ok_b,-966
object,A,3,0,44643,0,500.0
object,A,3,1,11161,35,540.0
object,A,3,2,11161,74,580.0
object,A,3,3,11161,114,620.0
object,A,3,4,11161,154,660.0
object,A,3,5,11161,196,700.0
object,A,3,6,11161,234,740.0
object,A,3,7,11161,275,780.0
object,A,3,8,11161,314,820.0
object,A,3,9,11161,355,860.0
object,A,3,10,11161,395,900.0
object,A,3,11,11161,435,940.0
object,A,3,12,11161,475,980.0
object,A,3,13,11161,515,1020.0
object,A,3,14,11161,554,1060.0
object,A,3,15,11161,595,1100.0
object,A,3,16,11161,635,1140.0
object,A,3,17,11161,674,1180.0
object,A,3,18,11161,714,1220.0
object,A,3,19,11161,755,1260.0
object,A,3,20,11161,795,1300.0
object,A,3,21,11161,835,1340.0
object,A,3,22,11161,874,1380.0
object,A,3,23,11161,915,1420.0
object,A,3,24,11161,955,1460.0
object,A,4,0,44643,999,1500.0
object,A,4,1,11161,1034,1540.0
object,A,4,2,11161,1075,1580.0
object,A,4,3,11161,1115,1620.0
object,A,4,4,11161,1155,1660.0
object,A,4,5,11161,1195,1700.0
object,A,4,6,11161,1234,1740.0
object,A,4,7,11161,1275,1780.0
object,A,4,8,11161,1314,1820.0
object,A,4,9,11161,1355,1860.0
object,A,4,10,11161,1394,1900.0
object,A,4,11,11161,1435,1940.0
object,A,4,12,11161,1474,1980.0
object,A,4,13,11161,1514,2020.0
object,A,4,14,11161,1554,2060.0
object,A,4,15,11161,1595,2100.0
object,A,4,16,11161,1635,2140.0
object,A,4,17,11161,1675,2180.0
object,A,4,18,11161,1714,2220.0
object,A,4,19,11161,1755,2260.0
object,A,4,20,11161,1794,2300.0
object,A,4,21,11161,1835,2340.0
object,A,4,22,11161,1874,2380.0
object,A,4,23,11161,1915,2420.0
object,A,4,24,11161,1955,2460.0
object,A,5,0,44643,1999,2500.0
object,A,5,1,11161,2036,2540.0
object,A,5,2,11161,2075,2580.0
object,A,5,3,11161,2115,2620.0
object,A,5,4,11161,2155,2660.0
object,A,5,5,11161,2196,2700.0
object,A,5,6,11161,2234,2740.0
object,A,5,7,11161,2275,2780.0
object,A,5,8,11161,2315,2820.0
object,A,5,9,11161,2356,2860.0
object,A,5,10,11161,2394,2900.0
object,A,5,11,11161,2436,2940.0
object,A,5,12,11161,2475,2980.0
object,A,5,13,11161,2515,3020.0
object,A,5,14,11161,2554,3060.0
object,A,5,15,11161,2596,3100.0
object,A,5,16,11161,2634,3140.0
object,A,5,17,11161,2675,3180.0
object,A,5,18,11161,2715,3220.0
object,A,5,19,11161,2755,3260.0
object,A,5,20,11161,2795,3300.0
object,A,5,21,11161,2835,3340.0
object,A,5,22,11161,2874,3380.0
object,A,5,23,11161,2915,3420.0
object,A,5,24,11161,2956,3460.0
object,A,6,0,44643,3000,3500.0
object,A,6,1,11161,3035,3540.0
object,A,6,2,11161,3074,3580.0
object,A,6,3,11161,3114,3620.0
object,A,6,4,11161,3155,3660.0
object,A,6,5,11161,3195,3700.0
object,A,6,6,11161,3233,3740.0
object,A,6,7,11161,3274,3780.0
object,A,6,8,11161,3315,3820.0
object,A,6,9,11161,3355,3860.0
object,A,6,10,11161,3394,3900.0
object,A,6,11,11161,3434,3940.0
switch_decision,3434
enable_b,3434
object,A,6,12,11161,3475,3980.0
object,B,8,12,17857,3476
object,A,6,13,11161,3515,4020.0
object,B,8,13,17857,3515
object,A,6,14,11161,3555,4060.0
object,B,8,14,17857,3555
object,A,6,15,11161,3596,4100.0
object,B,8,15,17857,3596
object,A,6,16,11161,3635,4140.0
object,B,8,16,17857,3635
object,A,6,17,11161,3675,4180.0
object,B,8,17,17857,3675
object,A,6,18,11161,3715,4220.0
object,B,8,18,17857,3715
object,B,8,19,17857,3755
object,A,6,19,11161,3755,4260.0
object,A,6,20,11161,3794,4300.0
object,B,8,20,17857,3795
object,A,6,21,11161,3835,4340.0
object,B,8,21,17857,3835
object,A,6,22,11161,3875,4380.0
object,B,8,22,17857,3875
object,A,6,23,11161,3915,4420.0
object,B,8,23,17857,3915
object,A,6,24,11161,3954,4460.0
object,B,8,24,17857,3955
object,A,7,0,44643,4001,4500.0
object,B,9,0,71429,4001,4501.0
fresh_b_iframe,9,4001
stop_a,4001
object,B,9,1,17857,4036,4541.0
object,B,9,2,17857,4075,4581.0
object,B,9,3,17857,4115,4621.0
object,B,9,4,17857,4155,4661.0
object,B,9,5,17857,4195,4701.0
object,B,9,6,17857,4235,4741.0
object,B,9,7,17857,4275,4781.0
object,B,9,8,17857,4315,4821.0
object,B,9,9,17857,4356,4861.0
object,B,9,10,17857,4395,4901.0
object,B,9,11,17857,4436,4941.0
object,B,9,12,17857,4475,4981.0
object,B,9,13,17857,4516,5021.0
object,B,9,14,17857,4555,5061.0
object,B,9,15,17857,4596,5101.0
object,B,9,16,17857,4635,5141.0
object,B,9,17,17857,4676,5181.0
object,B,9,18,17857,4715,5221.0
object,B,9,19,17857,4756,5261.0
object,B,9,20,17857,4796,5301.0
object,B,9,21,17857,4835,5341.0
object,B,9,22,17857,4876,5381.0
object,B,9,23,17857,4916,5421.0
object,B,9,24,17857,4956,5461.0
object,B,10,0,71429,5004,5501.0
object,B,10,1,17857,5036,5541.0
object,B,10,2,17857,5077,5581.0
object,B,10,3,17857,5117,5621.0
object,B,10,4,17857,5157,5661.0
object,B,10,5,17857,5195,5701.0
object,B,10,6,17857,5236,5741.0
object,B,10,7,17857,5275,5781.0
object,B,10,8,17857,5316,5821.0
object,B,10,9,17857,5356,5861.0
object,B,10,10,17857,5395,5901.0
object,B,10,11,17857,5435,5941.0
object,B,10,12,17857,5476,5981.0
object,B,10,13,17857,5516,6021.0
object,B,10,14,17857,5555,6061.0
object,B,10,15,17857,5595,6101.0
object,B,10,16,17857,5635,6141.0
object,B,10,17,17857,5675,6181.0
object,B,10,18,17857,5715,6221.0
object,B,10,19,17857,5756,6261.0
object,B,10,20,17857,5796,6301.0
object,B,10,21,17857,5835,6341.0
object,B,10,22,17857,5876,6381.0
object,B,10,23,17857,5916,6421.0
object,B,10,24,17857,5956,6461.0
object,B,11,0,71429,6000,6501.0
object,B,11,1,17857,6035,6541.0
object,B,11,2,17857,6075,6581.0
object,B,11,3,17857,6116,6621.0
object,B,11,4,17857,6155,6661.0
object,B,11,5,17857,6196,6701.0
object,B,11,6,17857,6235,6741.0
object,B,11,7,17857,6276,6781.0
object,B,11,8,17857,6315,6821.0
object,B,11,9,17857,6356,6861.0
object,B,11,10,17857,6395,6901.0
object,B,11,11,17857,6435,6941.0
object,B,11,12,17857,6476,6981.0
